SUD_CD,COAR_CD
1123002887 ,1106071010002 
1123002888 ,1106071010002 
1123002890 ,1106071010011 
1123002909 ,1106071010003 
1123002910 ,1106071010003 
1123002911 ,1106071010003 
1123002912 ,1106071010001 
1123002913 ,1106071010001 
1123002914 ,1106071010007 
1123002822 ,1106080010007 
1123002919 ,1106071010008 
1123002891 ,1106071010005 
1123002892 ,1106071010003 
1123002893 ,1106071010002 
1123002895 ,1106071010002 
1123002896 ,1106071010002 
1123002897 ,1106071010003 
1123002898 ,1106071010005 
1123002899 ,1106071010007 
1123002827 ,1106080010005 
1123002920 ,1106071010003 
1123002927 ,1106071010004 
1123002865 ,1106071010005 
1123002929 ,1106071010001 
1123002932 ,1106071010004 
1123002871 ,1106071010005 
1123000381 ,1106086010009 
1123001748 ,1106088010002 
1123001749 ,1106088010011 
1123001751 ,1106088010017 
1123001754 ,1106088010012 
1123001755 ,1106088010017 
1123001756 ,1106088010017 
1123001757 ,1106088010011 
1123000416 ,1106086010009 
1123000421 ,1106086010009 
1123000402 ,1106086010009 
1123000405 ,1106086010009 
1123000409 ,1106086010009 
1123000427 ,1106086010009 
1123000428 ,1106086010009 
1123000429 ,1106086010009 
1123001646 ,1106088010013 
1123001799 ,1106088010005 
1123001699 ,1106088010002 
1123001701 ,1106088010008 
1123001703 ,1106088010016 
1123001707 ,1106088020015 
1123001708 ,1106088010014 
1123001761 ,1106088010005 
1123001762 ,1106088020010 
1123001764 ,1106088010017 
1123001765 ,1106088010005 
1123001766 ,1106088010005 
1123001767 ,1106088010017 
1123001768 ,1106088010017 
1123001769 ,1106088010017 
1123001711 ,1106088010001 
1123001713 ,1106088010016 
1123001717 ,1106088010014 
1123001649 ,1106088010013 
1123001653 ,1106088010006 
1123001654 ,1106088010006 
1123001655 ,1106088010004 
1123001657 ,1106088010006 
1123001659 ,1106088010006 
1123001770 ,1106088010003 
1123001661 ,1106088010008 
1123001662 ,1106088010004 
1123001835 ,1106088010014 
1123001836 ,1106088010014 
1123001718 ,1106088010016 
1123001719 ,1106088010002 
1123001722 ,1106088010002 
1123001723 ,1106088010011 
1123001772 ,1106088010007 
1123001776 ,1106088010005 
1123001777 ,1106088010003 
1123001778 ,1106088010007 
1123001779 ,1106088010007 
1123001724 ,1106088010002 
1123001728 ,1106088010002 
1123001663 ,1106088010006 
1123001666 ,1106088010004 
1123001672 ,1106088010008 
1123001782 ,1106088010007 
1123001731 ,1106088020015 
1123001733 ,1106088010014 
1123001734 ,1106088010012 
1123001735 ,1106088010014 
1123001736 ,1106088010011 
1123001737 ,1106088010017 
1123001784 ,1106088010012 
1123001785 ,1106088020010 
1123001788 ,1106088010009 
1123001789 ,1106088010015 
1123001791 ,1106088010007 
1123001792 ,1106088010202 
1123001795 ,1106088010003 
1123001739 ,1106088010002 
1123001740 ,1106088010011 
1123001741 ,1106088010002 
1123001742 ,1106088010011 
1123001679 ,1106088010004 
1123001681 ,1106088010006 
1123001683 ,1106088010004 
1123001685 ,1106088010008 
1123001686 ,1106088010013 
1123001689 ,1106088010002 
1123001595 ,1106087020004 
1123001596 ,1106087020004 
1123001598 ,1106087020022 
1123001642 ,1106088010013 
1123001645 ,1106088010006 
1123001692 ,1106088010008 
1123001693 ,1106088010008 
1123001694 ,1106088010008 
1123001695 ,1106088010001 
1123001696 ,1106088010001 
1123002137 ,1106084010008 
1123002179 ,1106084010009 
1123002153 ,1106084010008 
1123002158 ,1106084010009 
1123002166 ,1106084010009 
1123001354 ,1106087010011 
1123001355 ,1106087010015 
1123001356 ,1106087010015 
1123001359 ,1106087010005 
1123001361 ,1106087011201 
1123001362 ,1106087010002 
1123001364 ,1106087010014 
1123001406 ,1106087010001 
1123001412 ,1106087010603 
1123001509 ,1106087024001 
1123001462 ,1106087010601 
1123001464 ,1106087010012 
1123001465 ,1106087010013 
1123001467 ,1106087020005 
1123001416 ,1106087010006 
1123001417 ,1106087010001 
1123001419 ,1106087010008 
1123001600 ,1106087010009 
1123001601 ,1106087010009 
1123001602 ,1106087010009 
1123001603 ,1106088020016 
1123001604 ,1106088020008 
1123001606 ,1106088020016 
1123001472 ,1106087010106 
1123001609 ,1106088020005 
1123001610 ,1106088020008 
1123001366 ,1106087010010 
1123001368 ,1106087010007 
1123001369 ,1106087011101 
1123001371 ,1106087010014 
1123001375 ,1106087010009 
1123001377 ,1106087011201 
1123001378 ,1106087010009 
1123001422 ,1106087010013 
1123001424 ,1106087010001 
1123001425 ,1106087020020 
1123001476 ,1106087010004 
1123001477 ,1106087010013 
1123001478 ,1106087010004 
1123001479 ,1106087010012 
1123001480 ,1106087020005 
1123001429 ,1106087010401 
1123001481 ,1106087020005 
1123001482 ,1106087020005 
1123001483 ,1106087010013 
1123001334 ,1106087010003 
1123001380 ,1106087010007 
1123001382 ,1106087011101 
1123001383 ,1106087010009 
1123001387 ,1106087010301 
1123001388 ,1106087010015 
1123001390 ,1106087010010 
1123001337 ,1106087010011 
1123001391 ,1106087010009 
1123001392 ,1106087010014 
1123001434 ,1106087010012 
1123001435 ,1106087010012 
1123001442 ,1106087020017 
1123001486 ,1106087010106 
1123001490 ,1106087024001 
1123001443 ,1106087010012 
1123001444 ,1106087010008 
1123001494 ,1106087020003 
1123001340 ,1106087010003 
1123001342 ,1106087010011 
1123001343 ,1106087010003 
1123001344 ,1106087010003 
1123001395 ,1106087010007 
1123001396 ,1106087010009 
1123001397 ,1106087010010 
1123001398 ,1106087010301 
1123001400 ,1106087010006 
1123001402 ,1106087010001 
1123001404 ,1106087010008 
1123001347 ,1106087010005 
1123001348 ,1106087010005 
1123001350 ,1106087010003 
1123001405 ,1106087010006 
1123001451 ,1106087020017 
1123001452 ,1106087010012 
1123001456 ,1106087020017 
1123001505 ,1106087020010 
1123001552 ,1106087020015 
1123001558 ,1106087020015 
1123001512 ,1106087010105 
1123001517 ,1106087010109 
1123001561 ,1106087020027 
1123001605 ,1106088021201 
1123001607 ,1106088021201 
1123001608 ,1106088020801 
1123001521 ,1106087020034 
1123001522 ,1106087020007 
1123001523 ,1106087020034 
1123001524 ,1106087010109 
1123001525 ,1106087020034 
1123001528 ,1106087020034 
1123001564 ,1106087020008 
1123001567 ,1106087020015 
1123001572 ,1106087020401 
1123001531 ,1106087010108 
1123001533 ,1106087020034 
1123001534 ,1106087020023 
1123001574 ,1106087020027 
1123001611 ,1106088021201 
1123001612 ,1106088020802 
1123001613 ,1106088020001 
1123001614 ,1106088020008 
1123001615 ,1106088020801 
1123001616 ,1106088020802 
1123001618 ,1106088020005 
1123001619 ,1106088020005 
1123001620 ,1106088020001 
1123001621 ,1106088020001 
1123001622 ,1106088020001 
1123001623 ,1106088020012 
1123001537 ,1106087020015 
1123001541 ,1106087020027 
1123001578 ,1106087020401 
1123001584 ,1106087020401 
1123001586 ,1106087020401 
1123001546 ,1106087020015 
1123001624 ,1106088020901 
1123001625 ,1106088020012 
1123001626 ,1106088020014 
1123001627 ,1106088020901 
1123001628 ,1106088020901 
1123001630 ,1106088020014 
1123001631 ,1106088020014 
1123001632 ,1106088020004 
1123001495 ,1106087010106 
1123001500 ,1106087010105 
1123001822 ,1106088010010 
1123001823 ,1106088010010 
1123001824 ,1106088010010 
1123001810 ,1106088010010 
1123001817 ,1106088010010 
1123001820 ,1106088010010 
1123003078 ,1106073010001 
1123003082 ,1106073010401 
1123003085 ,1106073010502 
1123001747 ,1106088021402 
1123001752 ,1106088020301 
1123001753 ,1106088020011 
1123001758 ,1106088020011 
1123001759 ,1106088020011 
1123001797 ,1106088020002 
1123001800 ,1106088020003 
1123001705 ,1106088020007 
1123001706 ,1106088021101 
1123001760 ,1106088020013 
1123001773 ,1106088020011 
1123001774 ,1106088020010 
1123001775 ,1106088020006 
1123001780 ,1106088020003 
1123001781 ,1106088020003 
1123001725 ,1106088021405 
1123001727 ,1106088020007 
1123001729 ,1106088020013 
1123001673 ,1106088020007 
1123001738 ,1106088020011 
1123001786 ,1106088020002 
1123001787 ,1106088020002 
1123001790 ,1106088020006 
1123001794 ,1106088020006 
1123001684 ,1106088020207 
1123001690 ,1106088020208 
1123001691 ,1106088021101 
1123001816 ,1106088010010 
1123001352 ,1106087020029 
1123001357 ,1106087020029 
1123001363 ,1106087020035 
1123001407 ,1106087020009 
1123001410 ,1106087020019 
1123001413 ,1106087020025 
1123001367 ,1106087020035 
1123001370 ,1106087020002 
1123001373 ,1106087020009 
1123001374 ,1106087020030 
1123001379 ,1106087020030 
1123001421 ,1106087020019 
1123001426 ,1106087020025 
1123001427 ,1106087020019 
1123001384 ,1106087020002 
1123001386 ,1106087020030 
1123001433 ,1106087020019 
1123001393 ,1106087020020 
1123001394 ,1106087020020 
1123001399 ,1106087020009 
1123001401 ,1106087020030 
1123001403 ,1106087020012 
1123003037 ,1106072010003 
1123000931 ,1106089010006 
1123000936 ,1106089010006 
1123000938 ,1106089020010 
1123000939 ,1106089010006 
1123000979 ,1106089020010 
1123000903 ,1106089020020 
1123000906 ,1106089010006 
1123000943 ,1106089010007 
1123000945 ,1106089020010 
1123000908 ,1106089020003 
1123000947 ,1106089020010 
1123000948 ,1106089010102 
1123000915 ,1106089010007 
1123000919 ,1106089020003 
1123000959 ,1106089020010 
1123000882 ,1106089020020 
1123001032 ,1106089010006 
1123000921 ,1106089020010 
1123000923 ,1106089010007 
1123000924 ,1106089010006 
1123000892 ,1106089010007 
1123000928 ,1106089010007 
1123000930 ,1106089020003 
1123000893 ,1106089020010 
1123001039 ,1106089020003 
1123003034 ,1106072010006 
1123000894 ,1106089020020 
1123000901 ,1106089010007 
1123003041 ,1106072010011 
1123003044 ,1106072010003 
1123003045 ,1106072010014 
1123003046 ,1106072010011 
1123003047 ,1106072010003 
1123003024 ,1106072010011 
1123003048 ,1106072010014 
1123003051 ,1106072010102 
1123003052 ,1106072010003 
1123003054 ,1106072010011 
1123003058 ,1106072010104 
1123003060 ,1106072010002 
1123003063 ,1106072010002 
1123003066 ,1106072010002 
1123003068 ,1106072010002 
1123003069 ,1106072010002 
1123003071 ,1106072010002 
1123001550 ,1106087020016 
1123001557 ,1106087020016 
1123000342 ,1106086010501 
1123000345 ,1106086010501 
1123000349 ,1106086010501 
1123000303 ,1106086010404 
1123000261 ,1106086010001 
1123000266 ,1106086010001 
1123000267 ,1106086010001 
1123000311 ,1106086010006 
1123000354 ,1106086010007 
1123000359 ,1106086010015 
1123000360 ,1106086010009 
1123000273 ,1106086010001 
1123000276 ,1106086010001 
1123000278 ,1106086010006 
1123000280 ,1106086010006 
1123000318 ,1106086010006 
1123000319 ,1106086010403 
1123000282 ,1106086010001 
1123000285 ,1106086010006 
1123000288 ,1106086010001 
1123000290 ,1106086010001 
1123000291 ,1106086010006 
1123000322 ,1106086010007 
1123000326 ,1106086010007 
1123000254 ,1106086010004 
1123000300 ,1106086010006 
1123000333 ,1106086010302 
1123000335 ,1106086010501 
1123000337 ,1106086010007 
1123000339 ,1106086010007 
1123001510 ,1106087020032 
1123001511 ,1106087020031 
1123001513 ,1106087020010 
1123001514 ,1106087020016 
1123001519 ,1106087020026 
1123001520 ,1106087020026 
1123001468 ,1106087020013 
1123001469 ,1106087020013 
1123001470 ,1106087020024 
1123001471 ,1106087020003 
1123001526 ,1106087020016 
1123001473 ,1106087020003 
1123001474 ,1106087020024 
1123001475 ,1106087020013 
1123001536 ,1106087020026 
1123001540 ,1106087020016 
1123001542 ,1106087020016 
1123001575 ,1106087020016 
1123001543 ,1106087020032 
1123001547 ,1106087020014 
1123001484 ,1106087020003 
1123001485 ,1106087020003 
1123001487 ,1106087020013 
1123001488 ,1106087020024 
1123001489 ,1106087020013 
1123001493 ,1106087020013 
1123001589 ,1106087020022 
1123001496 ,1106087020031 
1123001497 ,1106087020003 
1123001498 ,1106087020031 
1123001499 ,1106087020031 
1123001502 ,1106087020003 
1123001503 ,1106087020010 
1123001507 ,1106087020026 
1123002074 ,1106083010011 
1123002102 ,1106083010036 
1123002103 ,1106083010036 
1123002104 ,1106083010029 
1123002108 ,1106083010029 
1123002045 ,1106083010028 
1123002081 ,1106083010002 
1123002233 ,1106084010302 
1123002050 ,1106083010028 
1123002084 ,1106083010014 
1123002085 ,1106083010014 
1123002089 ,1106083010011 
1123002090 ,1106083010011 
1123002235 ,1106084010302 
1123002236 ,1106084010003 
1123002237 ,1106084010003 
1123002238 ,1106084010003 
1123002239 ,1106084010003 
1123002241 ,1106084010003 
1123002055 ,1106083010025 
1123002096 ,1106083010011 
1123002097 ,1106083010004 
1123002098 ,1106083010004 
1123002099 ,1106083010004 
1123002100 ,1106083010014 
1123002101 ,1106083010024 
1123002942 ,1106072010005 
1123002944 ,1106072010005 
1123003132 ,1106073020018 
1123003148 ,1106073020018 
1123003150 ,1106073020301 
1123003153 ,1106073020004 
1123002093 ,1106083010004 
1123002094 ,1106083010004 
1123003121 ,1106073020018 
1123003123 ,1106073020018 
1123003125 ,1106073020018 
1123003163 ,1106073020010 
1123003169 ,1106073020010 
1123003174 ,1106073020010 
1123003185 ,1106073020010 
1123003194 ,1106073020009 
1123003182 ,1106073020004 
1123001879 ,1106083010015 
1123001889 ,1106083010005 
1123001869 ,1106083010015 
1123001898 ,1106083010005 
1123001902 ,1106083010102 
1123001904 ,1106083010005 
1123001988 ,1106083010010 
1123001992 ,1106083010026 
1123001993 ,1106083010026 
1123002028 ,1106083010001 
1123002029 ,1106083010001 
1123002030 ,1106083010017 
1123002032 ,1106083010017 
1123002034 ,1106083010028 
1123002215 ,1106084010303 
1123002222 ,1106084010303 
1123001998 ,1106083010026 
1123001913 ,1106083010005 
1123001956 ,1106083010026 
1123001965 ,1106083010022 
1123002004 ,1106083010026 
1123002007 ,1106083010017 
1123002039 ,1106083010001 
1123002040 ,1106083010028 
1123002042 ,1106083010028 
1123002190 ,1106084010005 
1123002010 ,1106083010017 
1123001969 ,1106083010026 
1123001975 ,1106083010026 
1123002012 ,1106083010017 
1123001932 ,1106083010026 
1123001979 ,1106083010026 
1123002019 ,1106083010017 
1123001981 ,1106083010010 
1123001982 ,1106083010009 
1123002024 ,1106083010001 
1123002025 ,1106083010028 
1123002169 ,1106084010007 
1123002209 ,1106084010005 
1123001945 ,1106083010022 
1123001949 ,1106083010009 
1123001950 ,1106083010026 
1123001951 ,1106083010009 
1123001953 ,1106083010009 
1123001934 ,1106083010009 
1123001941 ,1106083010022 
1123001942 ,1106083010026 
1123000052 ,1106091020009 
1123000054 ,1106091020010 
1123000380 ,1106086010008 
1123000095 ,1106091020013 
1123000100 ,1106091020215 
1123000101 ,1106091020013 
1123000009 ,1106091020002 
1123000010 ,1106091020003 
1123000011 ,1106091020003 
1123000014 ,1106091020003 
1123000015 ,1106091020002 
1123000017 ,1106091020003 
1123000351 ,1106086010008 
1123000155 ,1106091020005 
1123000156 ,1106091020005 
1123000157 ,1106091020005 
1123000021 ,1106091020002 
1123000268 ,1106086010013 
1123000024 ,1106091020002 
1123000027 ,1106091020002 
1123000064 ,1106091020010 
1123000065 ,1106091020009 
1123000069 ,1106091020009 
1123000109 ,1106091020013 
1123000235 ,1106086011203 
1123000120 ,1106091020013 
1123000121 ,1106091020013 
1123000270 ,1106086010013 
1123000167 ,1106091020005 
1123000171 ,1106091020103 
1123000274 ,1106086010013 
1123000313 ,1106086010005 
1123000071 ,1106091020010 
1123000073 ,1106091020009 
1123000077 ,1106091020009 
1123000078 ,1106091020009 
1123000081 ,1106091020010 
1123000082 ,1106091020009 
1123000247 ,1106086010013 
1123000369 ,1106086010008 
1123000124 ,1106091020203 
1123000045 ,1106091020010 
1123000006 ,1106091020003 
1123000007 ,1106091020003 
1123000138 ,1106091020210 
1123000139 ,1106091020005 
1123000140 ,1106091020005 
1123000142 ,1106091020005 
1123000334 ,1106086010011 
1123000859 ,1106089020014 
1123000860 ,1106089020018 
1123000863 ,1106089020014 
1123000867 ,1106089020014 
1123000868 ,1106089020018 
1123000869 ,1106089020014 
1123000870 ,1106089020001 
1123000871 ,1106089020014 
1123000873 ,1106089020013 
1123000875 ,1106089020001 
1123000879 ,1106089020001 
1123000885 ,1106089020015 
1123000851 ,1106089020018 
1123000852 ,1106089020018 
1123000853 ,1106089020018 
1123000854 ,1106089020014 
1123000855 ,1106089020018 
1123000856 ,1106089020014 
1123001036 ,1106089020015 
1123002939 ,1106071010012 
1123003020 ,1106072010017 
1123002917 ,1106071010008 
1123002931 ,1106071010008 
1123003000 ,1106072010015 
1123000934 ,1106089020011 
1123000935 ,1106089020016 
1123001011 ,1106089020007 
1123001081 ,1106089020502 
1123001083 ,1106089020009 
1123001115 ,1106089020009 
1123000902 ,1106089020021 
1123000905 ,1106089020017 
1123001060 ,1106089020005 
1123001063 ,1106089020005 
1123001065 ,1106089020012 
1123000952 ,1106089020011 
1123001085 ,1106089020502 
1123001022 ,1106089020007 
1123001067 ,1106089020012 
1123001069 ,1106089020012 
1123001090 ,1106089020502 
1123001093 ,1106089020008 
1123000988 ,1106089020019 
1123001026 ,1106089020012 
1123000911 ,1106089020021 
1123000912 ,1106089020021 
1123000913 ,1106089020017 
1123000914 ,1106089020017 
1123000917 ,1106089020017 
1123000918 ,1106089020017 
1123000961 ,1106089020011 
1123001096 ,1106089020009 
1123001030 ,1106089020009 
1123001031 ,1106089020015 
1123001035 ,1106089020015 
1123000887 ,1106089020013 
1123000890 ,1106089020021 
1123000891 ,1106089020021 
1123001071 ,1106089020008 
1123000967 ,1106089020019 
1123000972 ,1106089020019 
1123001003 ,1106089020015 
1123001037 ,1106089020012 
1123001072 ,1106089020009 
1123001007 ,1106089020005 
1123001009 ,1106089020005 
1123001010 ,1106089020005 
1123000895 ,1106089020017 
1123000896 ,1106089020016 
1123000898 ,1106089020016 
1123000899 ,1106089020017 
1123001052 ,1106089020012 
1123001054 ,1106089020012 
1123001057 ,1106089020012 
1123001042 ,1106089020015 
1123001046 ,1106089020005 
1123001049 ,1106089020005 
1123000857 ,1106089020014 
1123002967 ,1106072010001 
1123002968 ,1106072010019 
1123002969 ,1106072010012 
1123002970 ,1106072010018 
1123003017 ,1106072010017 
1123003018 ,1106072010013 
1123002979 ,1106072010015 
1123002982 ,1106072010017 
1123002983 ,1106072010007 
1123002894 ,1106071010005 
1123002990 ,1106072010012 
1123002955 ,1106072010001 
1123002993 ,1106072010012 
1123002995 ,1106072010007 
1123002956 ,1106072010004 
1123002957 ,1106072010012 
1123002959 ,1106072010019 
1123002960 ,1106072010019 
1123002961 ,1106072010001 
1123002962 ,1106072010018 
1123002963 ,1106072010018 
1123002997 ,1106072010007 
1123002998 ,1106072010015 
1123003004 ,1106072010012 
1123002138 ,1106084010007 
1123002141 ,1106084010107 
1123002176 ,1106084010002 
1123002177 ,1106084010005 
1123002181 ,1106084010002 
1123002182 ,1106084010006 
1123002184 ,1106084010006 
1123002143 ,1106084010002 
1123002145 ,1106084010002 
1123002185 ,1106084010006 
1123002186 ,1106084010006 
1123002187 ,1106084010002 
1123002188 ,1106084010403 
1123002189 ,1106084010005 
1123002191 ,1106084010006 
1123002193 ,1106084010006 
1123002155 ,1106084010002 
1123002159 ,1106084010002 
1123002162 ,1106084010007 
1123002194 ,1106084010003 
1123002197 ,1106084010006 
1123002202 ,1106084010006 
1123002165 ,1106084010002 
1123002167 ,1106084010007 
1123002168 ,1106084010007 
1123002170 ,1106084010002 
1123002172 ,1106084010002 
1123002173 ,1106084010403 
1123002174 ,1106084010005 
1123000223 ,1106086010005 
1123000224 ,1106086010004 
1123000225 ,1106086010004 
1123000226 ,1106086011203 
1123000227 ,1106086010005 
1123000228 ,1106086010004 
1123000229 ,1106086010005 
1123000230 ,1106086010013 
1123000231 ,1106086011202 
1123000212 ,1106086010004 
1123000213 ,1106086010004 
1123000232 ,1106086010005 
1123000233 ,1106086010005 
1123000234 ,1106086010010 
1123000236 ,1106086010005 
1123000237 ,1106086010010 
1123000240 ,1106086011202 
1123000214 ,1106086010004 
1123000215 ,1106086010004 
1123000216 ,1106086010004 
1123000217 ,1106086010004 
1123000218 ,1106086010004 
1123000219 ,1106086010004 
1123000220 ,1106086010004 
1123000222 ,1106086010004 
1123000244 ,1106086011202 
1123000248 ,1106086010005 
1123000250 ,1106086010001 
1123001389 ,1106087020018 
1123001439 ,1106087020301 
1123000373 ,1106086010015 
1123000375 ,1106086010003 
1123000376 ,1106086010003 
1123000377 ,1106086010003 
1123000341 ,1106086010014 
1123000343 ,1106086010008 
1123000347 ,1106086010002 
1123000304 ,1106086010016 
1123000306 ,1106086010012 
1123000265 ,1106086010005 
1123000308 ,1106086010012 
1123000352 ,1106086010601 
1123000353 ,1106086010002 
1123000355 ,1106086010002 
1123000356 ,1106086010002 
1123000357 ,1106086010002 
1123000358 ,1106086010002 
1123000281 ,1106086010103 
1123000316 ,1106086010011 
1123000317 ,1106086010011 
1123000364 ,1106086010201 
1123000365 ,1106086010015 
1123000366 ,1106086010003 
1123000367 ,1106086010008 
1123000368 ,1106086010008 
1123000370 ,1106086010015 
1123000284 ,1106086010012 
1123000289 ,1106086010012 
1123000327 ,1106086010011 
1123000328 ,1106086010011 
1123000329 ,1106086010011 
1123000331 ,1106086010014 
1123000332 ,1106086010014 
1123000294 ,1106086010016 
1123000297 ,1106086010012 
1123000298 ,1106086010012 
1123000299 ,1106086010016 
1123000336 ,1106086010014 
1123000340 ,1106086010014 
1123003135 ,1106073020011 
1123003136 ,1106073020021 
1123003138 ,1106073020021 
1123002974 ,1106072010301 
1123003142 ,1106073020011 
1123003143 ,1106073020021 
1123003144 ,1106073020019 
1123003146 ,1106073020011 
1123003147 ,1106073020005 
1123003133 ,1106073020002 
1123003134 ,1106073020021 
1123002949 ,1106072010001 
1123002951 ,1106072010001 
1123003151 ,1106073020012 
1123003152 ,1106073020011 
1123003154 ,1106073020008 
1123002958 ,1106072010004 
1123003126 ,1106073020011 
1123002964 ,1106072010004 
1123002965 ,1106072010402 
1123002966 ,1106072010004 
1123003222 ,1106073020023 
1123003223 ,1106073020001 
1123003225 ,1106073020022 
1123003227 ,1106073020016 
1123003197 ,1106073020023 
1123003155 ,1106073020008 
1123003156 ,1106073020005 
1123003160 ,1106073020005 
1123003198 ,1106073020015 
1123003199 ,1106073020020 
1123003200 ,1106073020023 
1123003202 ,1106073020005 
1123003203 ,1106073020006 
1123003230 ,1106073020016 
1123003234 ,1106073020003 
1123003236 ,1106073020003 
1123003161 ,1106073020019 
1123003164 ,1106073020004 
1123003165 ,1106073020002 
1123003166 ,1106073020012 
1123003170 ,1106073020020 
1123003205 ,1106073020023 
1123003206 ,1106073020001 
1123003208 ,1106073020014 
1123003209 ,1106073020001 
1123003210 ,1106073020014 
1123003211 ,1106073020009 
1123003212 ,1106073020006 
1123003171 ,1106073020017 
1123003172 ,1106073020023 
1123003213 ,1106073020006 
1123003214 ,1106073020022 
1123003215 ,1106073020022 
1123003216 ,1106073020022 
1123003217 ,1106073020022 
1123003218 ,1106073020001 
1123003219 ,1106073020022 
1123003220 ,1106073020001 
1123003221 ,1106073020001 
1123003186 ,1106073020015 
1123003187 ,1106073020022 
1123003188 ,1106073020020 
1123003189 ,1106073020012 
1123003190 ,1106073020022 
1123003192 ,1106073020017 
1123003195 ,1106073020015 
1123003175 ,1106073020002 
1123003177 ,1106073020012 
1123003179 ,1106073020008 
1123003180 ,1106073020015 
1123003181 ,1106073020017 
1123003184 ,1106073020004 
1123000933 ,1106089020010 
1123000975 ,1106089020002 
1123000866 ,1106089020403 
1123000942 ,1106089020016 
1123000872 ,1106089020401 
1123000909 ,1106089020020 
1123000946 ,1106089020016 
1123000949 ,1106089020002 
1123000950 ,1106089020002 
1123000985 ,1106089020002 
1123000874 ,1106089020402 
1123000876 ,1106089020402 
1123000877 ,1106089020013 
1123000880 ,1106089020013 
1123000960 ,1106089020002 
1123000993 ,1106089020003 
1123000883 ,1106089020001 
1123000922 ,1106089020010 
1123000964 ,1106089020002 
1123000966 ,1106089020010 
1123003033 ,1106072010014 
1123000897 ,1106089020016 
1123000900 ,1106089020016 
1123003039 ,1106072010014 
1123001154 ,1106089020006 
1123001319 ,1106090010011 
1123001322 ,1106090010011 
1123001315 ,1106090010011 
1123001284 ,1106090010011 
1123001286 ,1106090010009 
1123001155 ,1106089020006 
1123001156 ,1106089020006 
1123001157 ,1106089020006 
1123001295 ,1106090010011 
1123001298 ,1106090010009 
1123001303 ,1106090010011 
1123001265 ,1106090010009 
1129001148 ,1108085030013 
1129001149 ,1108085030008 
1129001150 ,1108085030008 
1129001151 ,1108085030008 
1129001143 ,1108085030013 
1129001144 ,1108085030013 
1129001145 ,1108085030008 
1129001146 ,1108085030013 
1129001142 ,1108085030025 
1129001152 ,1108085030025 
1129001153 ,1108085030013 
1129001154 ,1108085030013 
1129001155 ,1108085030008 
1129001156 ,1108085030008 
1129001157 ,1108085030405 
1129001162 ,1108085030008 
1129001166 ,1108085030003 
1129001177 ,1108085030003 
1129001170 ,1108085030003 
1129001321 ,1108085030025 
1129001172 ,1108085030003 
1123002972 ,1106072010004 
1123002973 ,1106072010004 
1123002977 ,1106072010004 
1123001548 ,1106087020007 
1123001553 ,1106087020001 
1123001555 ,1106087020001 
1123001556 ,1106087020001 
1123001408 ,1106087020017 
1123001516 ,1106087020032 
1123001518 ,1106087020028 
1123001460 ,1106087020021 
1123001463 ,1106087020021 
1123001466 ,1106087020021 
1123001560 ,1106087020001 
1123001599 ,1106087020022 
1123001562 ,1106087020027 
1123001563 ,1106087020033 
1123001569 ,1106087020014 
1123001570 ,1106087020004 
1123001571 ,1106087020014 
1123001530 ,1106087020006 
1123001535 ,1106087020006 
1123001428 ,1106087021401 
1123001431 ,1106087020011 
1123001539 ,1106087020001 
1123001576 ,1106087020033 
1123001579 ,1106087020033 
1123001580 ,1106087020014 
1123001581 ,1106087020022 
1123001583 ,1106087020022 
1123001585 ,1106087020022 
1123001545 ,1106087020007 
1123001440 ,1106087020017 
1123001445 ,1106087020011 
1123001590 ,1106087020004 
1123001591 ,1106087020033 
1123001450 ,1106087020011 
1123001453 ,1106087020021 
1123001454 ,1106087020021 
1123001455 ,1106087020011 
1123001501 ,1106087020028 
1123001458 ,1106087020021 
1123001459 ,1106087020021 
1123000374 ,1106086010801 
1123000382 ,1106086010801 
1123000417 ,1106086010901 
1123000418 ,1106086011102 
1123000388 ,1106086010009 
1123000390 ,1106086010801 
1123000396 ,1106086010902 
1123000407 ,1106086010901 
1123000425 ,1106086011102 
1123002131 ,1106084010205 
1123002164 ,1106084010202 
1129003648 ,1108084020016 
1129003664 ,1108084010014 
1129003665 ,1108084020018 
1129003682 ,1108084010011 
1129003683 ,1108084010011 
1129003685 ,1108084010002 
1129003686 ,1108084010014 
1129003708 ,1108084010002 
1129003667 ,1108084010011 
1129003668 ,1108084020018 
1129003656 ,1108084020018 
1129003675 ,1108084010014 
1129003676 ,1108084010017 
1129003677 ,1108084010017 
1129003643 ,1108084010011 
1129003688 ,1108084010017 
1129003689 ,1108084020001 
1129003691 ,1108084010014 
1129003694 ,1108084010017 
1129003697 ,1108084010008 
1129003701 ,1108084010002 
1129002041 ,1108071010112 
1129002044 ,1108071010112 
1129002046 ,1108071010003 
1129001999 ,1108071010103 
1129002013 ,1108071010113 
1129002071 ,1108071010003 
1129002268 ,1108072010009 
1129002150 ,1108071010003 
1129002290 ,1108072010002 
1129002454 ,1108076010022 
1129002456 ,1108076010040 
1129002458 ,1108076010011 
1129002471 ,1108076010011 
1129002472 ,1108076010019 
1129002473 ,1108076010011 
1129002419 ,1108076010026 
1129002492 ,1108076010011 
1129002493 ,1108076010005 
1129002459 ,1108076010040 
1129002441 ,1108076010038 
1129002461 ,1108076010011 
1129002462 ,1108076010038 
1129002424 ,1108076010022 
1129002514 ,1108076010031 
1129002477 ,1108076010019 
1129002478 ,1108076010003 
1129002463 ,1108076010036 
1129002444 ,1108076010038 
